"Sample Date","Test date","WRRF Name","WRRF Abbreviation","Concentration SARS-CoV-2 gene target (N1 Copies/L) ","Per capita SARS-CoV-2 load (N1 copies per day per population)","Annotation","Population Served, estimated ","Technology"
"11/07/2021","11/08/2021","Hunts Point","HP","1,387.43","757,000.00",,"781,885","RT-qPCR - N1"
"11/07/2021","11/08/2021","Coney Island","CI","2,750.61","1,240,000.00",,"647,635","RT-qPCR - N1"
"11/07/2021","11/08/2021","Bowery Bay","BB","5,630.83","2,280,000.00",,"894,311","RT-qPCR - N1"
"11/02/2021","11/03/2021","26th Ward","26W","6,505.74","4,150,000.00",,"318,262","RT-qPCR - N1"
"11/02/2021","11/03/2021","Wards Island","WI","2,068.70","1,200,000.00",,"1,173,448","RT-qPCR - N1"
"11/02/2021","11/03/2021","Tallman Island","TI","2,269.44","1,180,000.00",,"457,817","RT-qPCR - N1"
"11/02/2021","11/03/2021","Rockaway","RK","724.57","501,000.00",,"117,991","RT-qPCR - N1"
"11/02/2021","11/03/2021","Red Hook","RH","6,429.82","2,610,000.00",,"257,556","RT-qPCR - N1"
"11/02/2021","11/03/2021","Port Richmond","PR","1,244.60","604,000.00",,"224,516","RT-qPCR - N1"
"11/02/2021","11/03/2021","Owls Head","OH","4,433.00","1,560,000.00",,"923,524","RT-qPCR - N1"
"11/02/2021","11/03/2021","Oakwood Beach","OB","3,540.42","1,610,000.00",,"243,910","RT-qPCR - N1"
"11/02/2021","11/03/2021","North River","NR","1,381.81","810,000.00",,"649,549","RT-qPCR - N1"
"11/02/2021","11/03/2021","Newtown Creek","NC","2,088.36","1,260,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","1,227,810","RT-qPCR - N1"
"11/02/2021","11/03/2021","Jamaica Bay","JA","3,547.11","1,420,000.00",,"735,054","RT-qPCR - N1"
"11/02/2021","11/03/2021","Hunts Point","HP","2,339.52","1,360,000.00",,"781,885","RT-qPCR - N1"
"11/02/2021","11/03/2021","Coney Island","CI","2,185.19","994,000.00",,"647,635","RT-qPCR - N1"
"11/02/2021","11/03/2021","Bowery Bay","BB","4,735.39","1,710,000.00",,"894,311","RT-qPCR - N1"
"10/26/2021","10/27/2021","Coney Island","CI","1,573.39","1,450,000.00",,"647,635","RT-qPCR - N1"
"10/26/2021","10/27/2021","Wards Island","WI","730.05","1,010,000.00",,"1,173,448","RT-qPCR - N1"
"10/26/2021","10/27/2021","Tallman Island","TI","336.49","388,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","457,817","RT-qPCR - N1"
"10/26/2021","10/27/2021","Rockaway","RK","1,052.26","991,000.00",,"117,991","RT-qPCR - N1"
"10/26/2021","10/27/2021","Red Hook","RH","249.92","393,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","257,556","RT-qPCR - N1"
"10/26/2021","10/27/2021","Port Richmond","PR","880.63","560,000.00",,"224,516","RT-qPCR - N1"
"10/26/2021","10/27/2021","Owls Head","OH","1,719.04","1,400,000.00",,"923,524","RT-qPCR - N1"
"10/26/2021","10/27/2021","Oakwood Beach","OB","4,047.79","4,060,000.00",,"243,910","RT-qPCR - N1"
"10/26/2021","10/27/2021","North River","NR","708.95","1,090,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","649,549","RT-qPCR - N1"
"10/26/2021","10/27/2021","Newtown Creek","NC","839.32","1,430,000.00",,"1,227,810","RT-qPCR - N1"
"10/26/2021","10/27/2021","Jamaica Bay","JA","1,598.07","1,340,000.00",,"735,054","RT-qPCR - N1"
"10/26/2021","10/27/2021","Hunts Point","HP","917.51","1,570,000.00",,"781,885","RT-qPCR - N1"
"10/26/2021","10/27/2021","Bowery Bay","BB","837.79","933,000.00",,"894,311","RT-qPCR - N1"
"10/26/2021","10/27/2021","26th Ward","26W","535.58","1,120,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","318,262","RT-qPCR - N1"
"10/24/2021","10/25/2021","Bowery Bay","BB","4,525.26","1,610,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","894,311","RT-qPCR - N1"
"10/24/2021","10/25/2021","Wards Island","WI","2,416.10","1,290,000.00",,"1,173,448","RT-qPCR - N1"
"10/24/2021","10/25/2021","Tallman Island","TI","2,310.51","991,000.00",,"457,817","RT-qPCR - N1"
"10/24/2021","10/25/2021","Rockaway","RK","2,220.32","1,320,000.00",,"117,991","RT-qPCR - N1"
"10/24/2021","10/25/2021","Red Hook","RH","1,893.71","768,000.00",,"257,556","RT-qPCR - N1"
"10/24/2021","10/25/2021","Port Richmond","PR","4,229.75","1,560,000.00",,"224,516","RT-qPCR - N1"
"10/24/2021","10/25/2021","Owls Head","OH","4,424.86","1,610,000.00",,"923,524","RT-qPCR - N1"
"10/24/2021","10/25/2021","Oakwood Beach","OB","3,274.70","1,310,000.00",,"243,910","RT-qPCR - N1"
"10/24/2021","10/25/2021","North River","NR","1,755.17","938,000.00",,"649,549","RT-qPCR - N1"
"10/24/2021","10/25/2021","Newtown Creek","NC","3,872.85","2,140,000.00",,"1,227,810","RT-qPCR - N1"
"10/24/2021","10/25/2021","Jamaica Bay","JA","1,978.02","770,000.00",,"735,054","RT-qPCR - N1"
"10/24/2021","10/25/2021","Hunts Point","HP","808.40","457,000.00",,"781,885","RT-qPCR - N1"
"10/24/2021","10/25/2021","26th Ward","26W","2,542.20","1,590,000.00",,"318,262","RT-qPCR - N1"
"10/24/2021","10/25/2021","Coney Island","CI","3,622.97","1,430,000.00",,"647,635","RT-qPCR - N1"
"10/19/2021","10/20/2021","26th Ward","26W","3,138.39","1,920,000.00",,"318,262","RT-qPCR - N1"
"10/19/2021","10/20/2021","Wards Island","WI","1,383.26","697,000.00",,"1,173,448","RT-qPCR - N1"
"10/19/2021","10/20/2021","Tallman Island","TI","1,466.64","679,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","457,817","RT-qPCR - N1"
"10/19/2021","10/20/2021","Rockaway","RK","451.48","298,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","117,991","RT-qPCR - N1"
"10/19/2021","10/20/2021","Red Hook","RH","1,260.54","490,000.00",,"257,556","RT-qPCR - N1"
"10/19/2021","10/20/2021","Port Richmond","PR","3,502.60","1,290,000.00",,"224,516","RT-qPCR - N1"
"10/19/2021","10/20/2021","Owls Head","OH","6,406.67","2,460,000.00",,"923,524","RT-qPCR - N1"
"10/19/2021","10/20/2021","Oakwood Beach","OB","18,827.20","7,300,000.00",,"243,910","RT-qPCR - N1"
"10/19/2021","10/20/2021","North River","NR","1,580.19","908,000.00",,"649,549","RT-qPCR - N1"
"10/19/2021","10/20/2021","Newtown Creek","NC","1,584.92","908,000.00",,"1,227,810","RT-qPCR - N1"
"10/19/2021","10/20/2021","Jamaica Bay","JA","2,598.01","972,000.00",,"735,054","RT-qPCR - N1"
"10/19/2021","10/20/2021","Hunts Point","HP","1,037.10","566,000.00",,"781,885","RT-qPCR - N1"
"10/19/2021","10/20/2021","Coney Island","CI","2,906.87","1,130,000.00",,"647,635","RT-qPCR - N1"
"10/19/2021","10/20/2021","Bowery Bay","BB","3,717.17","1,290,000.00",,"894,311","RT-qPCR - N1"
"10/17/2021","10/18/2021","26th Ward","26W","2,030.61","1,270,000.00",,"318,262","RT-qPCR - N1"
"10/17/2021","10/18/2021","Wards Island","WI","4,201.73","2,200,000.00",,"1,173,448","RT-qPCR - N1"
"10/17/2021","10/18/2021","Tallman Island","TI","1,579.65","718,000.00",,"457,817","RT-qPCR - N1"
"10/17/2021","10/18/2021","Rockaway","RK","1,676.67","1,160,000.00",,"117,991","RT-qPCR - N1"
"10/17/2021","10/18/2021","Red Hook","RH","5,426.92","2,110,000.00",,"257,556","RT-qPCR - N1"
"10/17/2021","10/18/2021","Port Richmond","PR","2,095.97","842,000.00",,"224,516","RT-qPCR - N1"
"10/17/2021","10/18/2021","Owls Head","OH","12,783.12","5,020,000.00",,"923,524","RT-qPCR - N1"
"10/17/2021","10/18/2021","Oakwood Beach","OB","9,873.17","4,060,000.00",,"243,910","RT-qPCR - N1"
"10/17/2021","10/18/2021","North River","NR","2,545.30","1,450,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","649,549","RT-qPCR - N1"
"10/17/2021","10/18/2021","Newtown Creek","NC","7,268.28","4,020,000.00",,"1,227,810","RT-qPCR - N1"
"10/17/2021","10/18/2021","Jamaica Bay","JA","5,915.74","2,300,000.00",,"735,054","RT-qPCR - N1"
"10/17/2021","10/18/2021","Hunts Point","HP","1,285.45","708,000.00",,"781,885","RT-qPCR - N1"
"10/17/2021","10/18/2021","Coney Island","CI","4,377.83","1,700,000.00",,"647,635","RT-qPCR - N1"
"10/17/2021","10/18/2021","Bowery Bay","BB","7,263.68","2,620,000.00",,"894,311","RT-qPCR - N1"
"10/12/2021","10/13/2021","Oakwood Beach","OB",,,"Concentration below Method Limit of Detection","243,910","RT-qPCR - N1"
"10/12/2021","10/13/2021","Wards Island","WI","1,117.96","613,000.00",,"1,173,448","RT-qPCR - N1"
"10/12/2021","10/13/2021","Tallman Island","TI","1,294.59","566,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","457,817","RT-qPCR - N1"
"10/12/2021","10/13/2021","Rockaway","RK","1,367.73","902,000.00",,"117,991","RT-qPCR - N1"
"10/12/2021","10/13/2021","Red Hook","RH","2,498.14","1,010,000.00",,"257,556","RT-qPCR - N1"
"10/12/2021","10/13/2021","Port Richmond","PR","2,017.48","844,000.00",,"224,516","RT-qPCR - N1"
"10/12/2021","10/13/2021","Owls Head","OH","3,141.73","1,140,000.00",,"923,524","RT-qPCR - N1"
"10/12/2021","10/13/2021","North River","NR","1,285.69","791,000.00",,"649,549","RT-qPCR - N1"
"10/12/2021","10/13/2021","Newtown Creek","NC","957.75","574,000.00",,"1,227,810","RT-qPCR - N1"
"10/12/2021","10/13/2021","Jamaica Bay","JA","4,179.77","1,580,000.00",,"735,054","RT-qPCR - N1"
"10/12/2021","10/13/2021","Hunts Point","HP","1,543.48","881,000.00",,"781,885","RT-qPCR - N1"
"10/12/2021","10/13/2021","Coney Island","CI","3,721.61","1,630,000.00",,"647,635","RT-qPCR - N1"
"10/12/2021","10/13/2021","Bowery Bay","BB","3,146.65","1,160,000.00",,"894,311","RT-qPCR - N1"
"10/12/2021","10/13/2021","26th Ward","26W","2,025.32","1,240,000.00",,"318,262","RT-qPCR - N1"
"10/05/2021","10/06/2021","26th Ward","26W","5,807.06","3,710,000.00",,"318,262","RT-qPCR - N1"
"10/05/2021","10/06/2021","Wards Island","WI","5,379.84","2,250,000.00",,"1,173,448","RT-qPCR - N1"
"10/05/2021","10/06/2021","Tallman Island","TI","4,821.91","2,110,000.00",,"457,817","RT-qPCR - N1"
"10/05/2021","10/06/2021","Rockaway","RK","2,741.89","1,640,000.00",,"117,991","RT-qPCR - N1"
"10/05/2021","10/06/2021","Red Hook","RH","5,320.70","2,160,000.00",,"257,556","RT-qPCR - N1"
"10/05/2021","10/06/2021","Port Richmond","PR","3,674.04","1,600,000.00",,"224,516","RT-qPCR - N1"
"10/05/2021","10/06/2021","Owls Head","OH","8,792.56","3,190,000.00",,"923,524","RT-qPCR - N1"
"10/05/2021","10/06/2021","Oakwood Beach","OB","8,654.25","3,580,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","243,910","RT-qPCR - N1"
"10/05/2021","10/06/2021","North River","NR","15,239.91","9,720,000.00",,"649,549","RT-qPCR - N1"
"10/05/2021","10/06/2021","Newtown Creek","NC","4,825.27","3,000,000.00",,"1,227,810","RT-qPCR - N1"
"10/05/2021","10/06/2021","Jamaica Bay","JA","7,162.06","2,790,000.00",,"735,054","RT-qPCR - N1"
"10/05/2021","10/06/2021","Hunts Point","HP","3,393.40","2,240,000.00",,"781,885","RT-qPCR - N1"
"10/05/2021","10/06/2021","Coney Island","CI","4,858.20","2,020,000.00",,"647,635","RT-qPCR - N1"
"10/05/2021","10/06/2021","Bowery Bay","BB","8,296.39","3,230,000.00",,"894,311","RT-qPCR - N1"
"10/03/2021","10/04/2021","Coney Island","CI","8,527.20","3,500,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","647,635","RT-qPCR - N1"
"10/03/2021","10/04/2021","Wards Island","WI","3,597.07","2,070,000.00",,"1,173,448","RT-qPCR - N1"
"10/03/2021","10/04/2021","Tallman Island","TI","3,711.28","1,650,000.00",,"457,817","RT-qPCR - N1"
"10/03/2021","10/04/2021","Rockaway","RK","1,620.38","1,070,000.00",,"117,991","RT-qPCR - N1"
"10/03/2021","10/04/2021","Red Hook","RH","5,423.42","2,110,000.00",,"257,556","RT-qPCR - N1"
"10/03/2021","10/04/2021","Port Richmond","PR","4,323.79","1,950,000.00",,"224,516","RT-qPCR - N1"
"10/03/2021","10/04/2021","Owls Head","OH","5,761.76","2,240,000.00",,"923,524","RT-qPCR - N1"
"10/03/2021","10/04/2021","26th Ward","26W","3,497.78","2,230,000.00",,"318,262","RT-qPCR - N1"
"10/03/2021","10/04/2021","Oakwood Beach","OB","9,987.34","4,350,000.00",,"243,910","RT-qPCR - N1"
"10/03/2021","10/04/2021","North River","NR","3,491.31","2,150,000.00",,"649,549","RT-qPCR - N1"
"10/03/2021","10/04/2021","Newtown Creek","NC","3,308.02","1,920,000.00",,"1,227,810","RT-qPCR - N1"
"10/03/2021","10/04/2021","Jamaica Bay","JA","3,655.79","1,460,000.00",,"735,054","RT-qPCR - N1"
"10/03/2021","10/04/2021","Hunts Point","HP","2,079.66","1,390,000.00",,"781,885","RT-qPCR - N1"
"10/03/2021","10/04/2021","Bowery Bay","BB","21,202.05","8,250,000.00",,"894,311","RT-qPCR - N1"
"09/28/2021","09/29/2021","Oakwood Beach","OB","10,305.31","4,600,000.00",,"243,910","RT-qPCR - N1"
"09/28/2021","09/29/2021","Wards Island","WI","3,448.01","2,120,000.00",,"1,173,448","RT-qPCR - N1"
"09/28/2021","09/29/2021","Tallman Island","TI","3,580.97","1,720,000.00",,"457,817","RT-qPCR - N1"
"09/28/2021","09/29/2021","Rockaway","RK","3,521.09","2,100,000.00",,"117,991","RT-qPCR - N1"
"09/28/2021","09/29/2021","Red Hook","RH","9,403.63","4,130,000.00",,"257,556","RT-qPCR - N1"
"09/28/2021","09/29/2021","Port Richmond","PR","4,950.93","2,400,000.00",,"224,516","RT-qPCR - N1"
"09/28/2021","09/29/2021","Owls Head","OH","6,633.09","2,660,000.00",,"923,524","RT-qPCR - N1"
"09/28/2021","09/29/2021","North River","NR","4,115.30","2,720,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","649,549","RT-qPCR - N1"
"09/28/2021","09/29/2021","Newtown Creek","NC","4,812.48","3,100,000.00",,"1,227,810","RT-qPCR - N1"
"09/28/2021","09/29/2021","Jamaica Bay","JA","7,067.49","2,870,000.00",,"735,054","RT-qPCR - N1"
"09/28/2021","09/29/2021","Hunts Point","HP","4,540.12","3,320,000.00",,"781,885","RT-qPCR - N1"
"09/28/2021","09/29/2021","Coney Island","CI","4,222.41","1,940,000.00",,"647,635","RT-qPCR - N1"
"09/28/2021","09/29/2021","Bowery Bay","BB","983.87","411,000.00",,"894,311","RT-qPCR - N1"
"09/28/2021","09/29/2021","26th Ward","26W","3,853.17","2,610,000.00",,"318,262","RT-qPCR - N1"
"09/26/2021","09/27/2021","26th Ward","26W","3,338.98","2,170,000.00",,"318,262","RT-qPCR - N1"
"09/26/2021","09/27/2021","Wards Island","WI","1,230.73","729,000.00",,"1,173,448","RT-qPCR - N1"
"09/26/2021","09/27/2021","Tallman Island","TI","3,154.98","1,780,000.00",,"457,817","RT-qPCR - N1"
"09/26/2021","09/27/2021","Rockaway","RK","6,153.42","4,060,000.00",,"117,991","RT-qPCR - N1"
"09/26/2021","09/27/2021","Red Hook","RH","4,267.84","1,660,000.00",,"257,556","RT-qPCR - N1"
"09/26/2021","09/27/2021","Port Richmond","PR","2,445.35","1,190,000.00",,"224,516","RT-qPCR - N1"
"09/26/2021","09/27/2021","Owls Head","OH","6,795.40","2,500,000.00",,"923,524","RT-qPCR - N1"
"09/26/2021","09/27/2021","Oakwood Beach","OB","13,159.97","5,950,000.00",,"243,910","RT-qPCR - N1"
"09/26/2021","09/27/2021","North River","NR","1,178.41","698,000.00",,"649,549","RT-qPCR - N1"
"09/26/2021","09/27/2021","Newtown Creek","NC","4,824.84","2,800,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","1,227,810","RT-qPCR - N1"
"09/26/2021","09/27/2021","Jamaica Bay","JA","4,119.71","1,670,000.00",,"735,054","RT-qPCR - N1"
"09/26/2021","09/27/2021","Hunts Point","HP","2,625.02","1,790,000.00",,"781,885","RT-qPCR - N1"
"09/26/2021","09/27/2021","Coney Island","CI","3,593.35","1,550,000.00",,"647,635","RT-qPCR - N1"
"09/26/2021","09/27/2021","Bowery Bay","BB","1,947.47","749,000.00",,"894,311","RT-qPCR - N1"
"09/21/2021","09/22/2021","Coney Island","CI","5,887.14","2,510,000.00",,"647,635","RT-qPCR - N1"
"09/21/2021","09/22/2021","Wards Island","WI","5,449.78","2,590,000.00",,"1,173,448","RT-qPCR - N1"
"09/21/2021","09/22/2021","Tallman Island","TI","3,717.89","1,690,000.00",,"457,817","RT-qPCR - N1"
"09/21/2021","09/22/2021","Rockaway","RK","502.08","347,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","117,991","RT-qPCR - N1"
"09/21/2021","09/22/2021","Red Hook","RH","5,404.00","2,370,000.00",,"257,556","RT-qPCR - N1"
"09/21/2021","09/22/2021","Port Richmond","PR","3,836.90","1,670,000.00",,"224,516","RT-qPCR - N1"
"09/21/2021","09/22/2021","Owls Head","OH","11,221.37","4,260,000.00",,"923,524","RT-qPCR - N1"
"09/21/2021","09/22/2021","Oakwood Beach","OB","7,286.45","3,000,000.00",,"243,910","RT-qPCR - N1"
"09/21/2021","09/22/2021","North River","NR","4,622.58","2,900,000.00",,"649,549","RT-qPCR - N1"
"09/21/2021","09/22/2021","Newtown Creek","NC","7,002.47","4,400,000.00",,"1,227,810","RT-qPCR - N1"
"09/21/2021","09/22/2021","Jamaica Bay","JA","6,034.56","2,380,000.00",,"735,054","RT-qPCR - N1"
"09/21/2021","09/22/2021","Hunts Point","HP","3,475.02","2,180,000.00",,"781,885","RT-qPCR - N1"
"09/21/2021","09/22/2021","Bowery Bay","BB","4,213.47","1,640,000.00","No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells","894,311","RT-qPCR - N1"
"09/21/2021","09/22/2021","26th Ward","26W","7,440.93","4,650,000.00",,"318,262","RT-qPCR - N1"
"09/19/2021","09/20/2021","Bowery Bay","BB","5,803.88","2,230,000.00",,"894,311","RT-qPCR - N1"
"09/19/2021","09/20/2021","Wards Island","WI","4,153.64","2,240,000.00",,"1,173,448","RT-qPCR - N1"
"09/19/2021","09/20/2021","Tallman Island","TI","3,221.53","1,410,000.00",,"457,817","RT-qPCR - N1"
"09/19/2021","09/20/2021","Rockaway","RK","2,491.60","1,800,000.00",,"117,991","RT-qPCR - N1"
"09/19/2021","09/20/2021","Red Hook","RH","5,337.78","2,350,000.00",,"257,556","RT-qPCR - N1"
"09/19/2021","09/20/2021","Port Richmond","PR","4,055.50","1,830,000.00",,"224,516","RT-qPCR - N1"
"09/19/2021","09/20/2021","Owls Head","OH","5,953.69","2,260,000.00",,"923,524","RT-qPCR - N1"
"09/19/2021","09/20/2021","Oakwood Beach","OB","19,136.79","8,570,000.00",,"243,910","RT-qPCR - N1"
"09/19/2021","09/20/2021","North River","NR","2,658.32","1,590,000.00",,"649,549","RT-qPCR - N1"
"09/19/2021","09/20/2021","Newtown Creek","NC","5,460.13","3,290,000.00",,"1,227,810","RT-qPCR - N1"
"09/19/2021","09/20/2021","Jamaica Bay","JA","6,291.34","2,580,000.00",,"735,054","RT-qPCR - N1"
"09/19/2021","09/20/2021","Hunts Point","HP","4,094.44","2,730,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","781,885","RT-qPCR - N1"
"09/19/2021","09/20/2021","26th Ward","26W","4,271.78","2,840,000.00",,"318,262","RT-qPCR - N1"
"09/19/2021","09/20/2021","Coney Island","CI","4,157.52","1,800,000.00",,"647,635","RT-qPCR - N1"
"09/14/2021","09/15/2021","Oakwood Beach","OB","3,920.74","1,930,000.00",,"243,910","RT-qPCR - N1"
"09/14/2021","09/15/2021","Wards Island","WI","5,626.43","3,240,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","1,173,448","RT-qPCR - N1"
"09/14/2021","09/15/2021","Tallman Island","TI","3,406.77","1,460,000.00",,"457,817","RT-qPCR - N1"
"09/14/2021","09/15/2021","Rockaway","RK","1,515.10","1,050,000.00",,"117,991","RT-qPCR - N1"
"09/14/2021","09/15/2021","Red Hook","RH","7,717.22","3,390,000.00",,"257,556","RT-qPCR - N1"
"09/14/2021","09/15/2021","Port Richmond","PR","7,452.45","3,620,000.00",,"224,516","RT-qPCR - N1"
"09/14/2021","09/15/2021","Owls Head","OH","18,256.69","6,940,000.00",,"923,524","RT-qPCR - N1"
"09/14/2021","09/15/2021","North River","NR","4,982.97","3,040,000.00",,"649,549","RT-qPCR - N1"
"09/14/2021","09/15/2021","Newtown Creek","NC","4,391.89","2,790,000.00",,"1,227,810","RT-qPCR - N1"
"09/14/2021","09/15/2021","Jamaica Bay","JA","18,744.94","7,580,000.00",,"735,054","RT-qPCR - N1"
"09/14/2021","09/15/2021","Hunts Point","HP","7,227.62","4,850,000.00",,"781,885","RT-qPCR - N1"
"09/14/2021","09/15/2021","Coney Island","CI","506.93","222,000.00","Concentration below Method Limit of Quantification (above Method Limit of Detection)","647,635","RT-qPCR - N1"
"09/14/2021","09/15/2021","Bowery Bay","BB","3,157.03","1,240,000.00",,"894,311","RT-qPCR - N1"
"09/14/2021","09/15/2021","26th Ward","26W","2,088.17","1,360,000.00",,"318,262","RT-qPCR - N1"
"09/12/2021","09/13/2021","26th Ward","26W","1,550.20","1,090,000.00",,"318,262","RT-qPCR - N1"
"09/12/2021","09/13/2021","Wards Island","WI","8,649.47","5,040,000.00",,"1,173,448","RT-qPCR - N1"
"09/12/2021","09/13/2021","Tallman Island","TI","7,726.67","3,510,000.00",,"457,817","RT-qPCR - N1"
"09/12/2021","09/13/2021","Rockaway","RK","5,658.21","4,260,000.00",,"117,991","RT-qPCR - N1"
"09/12/2021","09/13/2021","Red Hook","RH","4,206.23","2,130,000.00",,"257,556","RT-qPCR - N1"
"09/12/2021","09/13/2021","Port Richmond","PR","6,094.10","3,060,000.00",,"224,516","RT-qPCR - N1"
"09/12/2021","09/13/2021","Owls Head","OH","12,949.61","4,870,000.00",,"923,524","RT-qPCR - N1"
"09/12/2021","09/13/2021","Oakwood Beach","OB","13,361.03","6,530,000.00",,"243,910","RT-qPCR - N1"
"09/12/2021","09/13/2021","North River","NR","7,232.23","4,240,000.00",,"649,549","RT-qPCR - N1"
"09/12/2021","09/13/2021","Newtown Creek","NC","7,374.69","4,350,000.00",,"1,227,810","RT-qPCR - N1"
